text	label	id
Bữa giờ mình đang quan tâm các bài nói của bs về da	1	1160
Chào bs, bên c có trẻ hoá da bằng lăn kim ko ạ	1	1161
C ơi giữa trán e có 1 vệt nhăn gây lõm chỗ ấn đường giữa 2 lông mày thì e nên dùng phương pháp nào ạ	1	1162
Dạ bác sĩ ơi, e tiêm nám da hơi khô xíu thì có sao k ạ	1	1163
Trang Hoang	1	1164
E muốn được nhận quà tặng ạ	1	1165
😍😍😍😍	1	1166
Bs làm combo luôn, mai mốt đẹp hết sức đẹp. Đã đẹp còn đẹp hơn nè	1	1167
🥰🥰🥰	1	1168
Nhớ tập đều là đc. Haha	1	1169
Thích mần Dance, mà mẹ bắt mần BS, kkk	1	1170
Choy ơi chắc xin 1 slot qua đó nhảy quá Chị kakaka	1	1171
mê quá đi	1	1172
mlem mlem	1	1173
"Công nghệ Laser đồng ánh sáng kép được FDA chứng nhận:  
- Điều trị nám, đỏ da 
- Điều trị mụn 
- Bật tông da, trắng sáng 
- Và các bệnh lý về da
https://www.accessdata.fda.gov/cdrh_docs/pdf2/k023899.pdf"	1	1174
"Link nhà sản xuất: 
https://norseld.com/norseld-medical-lasers/patients-m-l/"	1	1175
gg	1	1176
"Công nghệ nâng cơ trẻ hóa được FDA chứng nhận an toàn : 
https://www.accessdata.fda.gov/cdrh_docs/pdf13/k132431.pdf"	1	1177
Oi sao bên đây chị tăng sao dc nè	1	1178
Đăng ký thăm khám chụp phim cùng Elite Dental với nhiều ưu đãi hấp dẫn tạo link:https://forms.gle/AbKSAnpsL5MYEhHa8	1	1179
Hồng Phượng chị ơi	1	1180
Nguyễn Linh Phương	1	1181
Khẩu trang e xin giá c ơi	1	1182
kết quả tốt quá nè.	1	1183
Pen Hair giá sao vậy Bs	1	1184
Nhung Nguyễn	1	1185
❤️❤️❤️	1	1186
Cho chị loại này cho con gái e nha! Cảm ơn e😍	1	1187
gg	1	1188
🥰🥰🥰🥰	1	1189
Chào bác Thảo !	1	1190
Mong nhận được quà của bs ạ	1	1191
Chào Bác	1	1192
Sau laser pico da bị tăng sắc tố thì dùng sản phẩm gì ạ?	1	1193
E đi spa, da ko chăm sóc nhưng ko nám, thình thoảng có vài mụn ẩn nhỏ mà họ dọa là e bị vi khuẩn dermoded, ép e lăn kim, vừa đau vừa tốn tiền	0	1194
Phí bắn mau mach trên mặt bn vậy bs?	1	1195
Em bị u mạch máu gan rối loạn lo âu trị nám có dễ tái phát ko Bác.	0	1196
Duy trì dc bao lâu vậy bác?	1	1197
Mai chị lại được gặp bs Thảo nữa nè	1	1198
Mai chị đi tái khám	1	1199
Hifu bóng da so với meso thì thế nào bs	1	1200
Nó quảng cáo để lừa khách á bs. Khi vào nó vẽ nhiều thứ lắm, hơn chi phí 40 50tr rất nhiều.	0	1201
Nay Bs live nhiều mắt xem quá trời	1	1202
Tuần  trước  em hẹn  bs mà không  được  gặp, em mới  tiêm  nám với  đi laze đồng bên  bác.	0	1203
❤️❤️❤️❤️❤️	1	1204
C ơi , bao giờ c mở phòng khám ngoài Bắc ạ	1	1205
Tiêm filler cằm giữ được khoản bao lâu ạ	1	1206
Bác ơi làm laser co2 và sylfirm cách tháng thì tiêm Ha căng bóng được k ạ	1	1207
E ở Hà nam, muốn được thăm khám bên c mà khó quá	1	1208
Mong nhan duoc qua dieu tri nam	1	1209
...	1	1210
dạ em chào bác sĩ	1	1211
mong được nhận quà của bs ạ	1	1212
Bắn 1.2 lần đầu se đậm lên. Đến mấy lần sau mới giảm dần phải ko Bác	1	1213
Mong được nhận quà tặng điều trị nám của Pensilia!	1	1214
Chào bs ạ	1	1215
Bac sĩ oi em rat muon gap bac si de chua nam , bac si co kham online khong a. Lan truoc em ve ma dung lúc bac si sang Pháp tu học	1	1216
Khi đến phòng khám thì bs sẽ trực tiếp khám và điều trị ạ. Hay nhiều bs khác nhau ạ.	1	1217
Em chào bs! Em rất mong được nhận quà	1	1218
Giá tiêm filler cằm giá khoảng bao nhiêu ạ BS	1	1219
Em mong được nhận quà của bs	1	1220
Bs điều trị da liễu rất hiệu quả luôn. Về sắc tố, về sẹo, chàm trẻ em.😍😍😍	0	1221
Cám ơn Bác ❤️	1	1222
Mong nhận được quà tặng điều trị nám của pensilia	1	1223
Bác ơi, máy soi da có phát hiện được da sẽ bị nám trong tương lai k ạ ❤️	1	1224
mong được 1 lần gặp bs	1	1225
mong được nhận quà của bs ạ	1	1226
Bác ơi. Em tư vấn thêm liệu trình trị thâm tím quầng mắt ạ	1	1227
em mong nhận được quà của bác sĩ ạ ♥️♥️	1	1228
Mong nhận được quà tặng điều trị nám của Pensilia	1	1229
chào bác Thảo	1	1230
Có cần đặt lịch trc k nếu ở xa k bs ơi	0	1231
Mỡ dưới da 2 bên má thì có những phương pháp xử lý nào ạ BS	1	1232
Em thì hay tiêm tan quầng mắt bên mình	1	1233
❤️	1	1234
C cho e hỏi ngồi trong nhà dùng máy tính hay điện thoại có cần bôi kem chống nắng ko	1	1235
Mong được nhận quà tặng điều trị nám của Pensilia!	1	1236
Mong nhận được  quà của pensilia	1	1237
Em  mong may mắn đuoc nhận xuat trị nám	1	1238
Xem full tại: https://www.youtube.com/watch?v=pF4sIKRlM_Y&t=150s&ab_channel=PensiliaBeautyClinic	1	1239
Hoang Truc	1	1240
Sẹo và lành vết thương là cơ sở quan trọng nhất của tái tạo, thẩm mỹ da!!!	1	1241
"Laser đồng đã được FDA chứng nhận an toàn và hiệu quả : 
https://www.accessdata.fda.gov/cdrh_docs/pdf2/k023899.pdf"	1	1242
"Công nghệ Laser đồng ánh sáng kép được FDA chứng nhận:
- Điều trị nám, đỏ da
- Điều trị mụn
- Bật tông da, trắng sáng
- Và các bệnh lý về da
https://www.accessdata.fda.gov/cdrh_docs/pdf2/k023899.pdf"	1	1243
Phòng khám cho minh xin lịch bác sĩ nhé, mình muon khám da trước 😊	1	1244
Có chương trình khuyến mãi nào của laser đồng ko ạ	1	1245
Xịn xò quá 🎉🎉🎉	1	1246
Hay quá bs Thảo ơi	1	1247
Hay quá 😀😀😀😀😀😀❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😀😀😀😀😀😀😀😀😀😀😍😍😚	1	1248
Npp.	1	1249
Mụn đầu đen, mụn cám trị như thế nào vậy ạ	1	1250
Fan cứng nè BS	1	1251
"Công nghệ đèn Led sinh học hiện đại được FDA kiểm chứng an toàn và hiệu quả: 
https://www.accessdata.fda.gov/cdrh_docs/pdf11/K113668.pdf"	1	1252
Tuyệt vời	1	1253
Hay quá bs ơi. Bs Thảo là tuyệt vời nhất.	1	1254
haha,Hùng ơi là H	1	1255
Quá chuẩn luôn kinh nghiệm của em bán hàng và trị mụn cho khách cũng vậy	1	1256
😍😍😍	1	1257
Huy Võ	1	1258
"HỆ THỐNG PHÒNG KHÁM DA LIỄU THẨM MỸ 𝗣𝗘𝗡𝗦𝗜𝗟𝗜𝗔
🍀 Chi nhánh Tp. Hồ Chí Minh: 413 - 415 Nguyễn Đình Chiểu, P.5, Quận 3, Tp.HCM.
➖ Hotline: 0924.777.885
🍀 Chi nhánh Đồng Nai: Tầng lửng TTC Plaza 53-55 Võ Thị Sáu, Tp.Biên Hòa, Đồng Nai.
➖ Hotline: 032.6666.247
🍀 Chi nhánh Vũng Tàu: 187 Lê Lợi, P.Thắng Nhì, Tp.Vũng Tàu, Bà Rịa Vũng Tàu.
➖ Hotline: 034.5555.247"	1	1259
Nhìn phòng khám quá đẹp quá hoành tráng bs Thảo.	1	1260
"Công nghệ Laser đồng ánh sáng kép được FDA chứng nhận:
- Điều trị nám, đỏ da
- Điều trị mụn
- Bật tông da, trắng sáng
- Và các bệnh lý về da
https://www.accessdata.fda.gov/cdrh_docs/pdf2/k023899.pdf"	1	1261
Anh Ngo Do ck đi chớ cười suông vậy A😃	1	1262
Chắc cũng ổn ổn đó, về ngay nha chị, giữa tháng 3 là ok nè	1	1263
Quá trời sướng rồi chị ơi. Nhiêu đây là dư đẹp rồi chị.	1	1264
Về Việt Nam! Liền nha chị :)	1	1265
Võ Mỹ Hiệp và Bs Nguyen Phuong Thao tư vấn kìa	1	1266
Của anh gửi lộn đó em. Anh thiết tha xin lại để anh chuyển cho đúng chỗ, đúng ngày 8 tháng 3. Đội ơn em!	1	1267
Kỳ này tiên vô tk chị hơi nhiều rồi..chia cho e với hihi	1	1268
Vẫn còn là em gái tuyết mà già gì chị, anh trai mưa nào kỳ vậy 😆	1	1269
Dạ xịn chị Thục ơi	1	1270
Tin zui à nheng 😊	1	1271
Anh trai xịn!	1	1272
Ngon rồi em kkkk	1	1273
Kèo thơm quá chị ưi	1	1274
Có anh trai ck tiền cho sướng quá kkk	1	1275
Quá tuyệt vời chị oi	1	1276
Anh nào anh nào má Dzớt cho làm quen zới kkk	1	1277
!	1	1278
Bài thuyết trình Rất hay và đúng trong tâm	1	1279
🎈🎈🎈🎈	1	1280
...	1	1281
2 bs xịn sò ❤️❤️	1	1282
Đã có tại Pensilia Biên Hoà	1	1283
❤️❤️❤️❤️🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦	1	1284
🇮🇹	1	1285
Tiêm HA đc bao lâu ạ bs!	1	1286
Nhìn bs Thảo cười  dễ thương quá chừng	1	1287
Chuẩn bị gặp bs rồi❤️❤️❤️❤️	1	1288
Quá tận tâm luôn chị ơi	1	1289
MyHien Nguyen	1	1290
Yes chị nghe theo bs Thảo thôi. Và chắc các chị em cũng vậy	1	1291
chị mẹ vào đây mua và pass đồ cho bé rẻ đẹp HỘI THANH LÝ XE ĐẨY ĐỒ CHO BÉ	1	1292
công nghệ đỉnh	1	1293
Mỡ này là nó tan luôn hay là chỉ tạm thời ạ? Nếu e ăn uống ko để tăng cân thì mỡ có quay lại ko ạ?	1	1294
Hien Pham	1	1295
Dương Thị Yến	1	1296
❤️❤️❤️❤️❤️	1	1297
Bác siz đẹp quá à	1	1298
Chỉ 4 lí do thôi sao. Dù bạn siêng năng chăm da cỡ nào đi chăng nữa. Mỹ phải đắt tiền đi nữa nó cũng đổ sông đổ biển khi sờ tay lên mặt, không vệ sinh sạch da và nóng trong người.	0	1299
Thật ra thì để bung đx vết sẹo như thế này thì laser co2 fractional 2 tia vẫn không đủ. Còn 1 công nghệ kết hợp nữa mới đủ nhà. Công nghệ gì thì giấu nha. Bí quyết mà la làng đâu có dc. Hihi. Không hề tiêm chích gì đâu nhé	0	1300
Giảm cân nhanh	1	1301
Giảm cân an toàn	1	1302
𝕏𝕖𝕞 𝕖 𝕋𝕙ủ 𝔻â𝕞 𝕟è👉 rebrand.ly/quegfqc	1	1303
𝕏𝕖𝕞 𝕖 𝕋𝕙ủ 𝔻â𝕞 𝕟è👉 rebrand.ly/quegfqc	1	1304
"💗 Đikín.abcxyz6969.liênhệ💗Telegram:👇
https://t.me/Hyen7279"	1	1305
𝕏𝕖𝕞 𝕖 𝕋𝕙ủ 𝔻â𝕞 𝕟è👉 rebrand.ly/vt1865s	1	1306
Chốt luon Chị ơi cho Em theo !	1	1307
Xịn xò quá	1	1308
Em mê qá mê 😍	1	1309
Làm xong trẻ ra 10 tuổi nha bác 🥰	1	1310
Mọi người cùng đón chờ kết quả nhé 💪🏻💪🏻💪🏻💪🏻 Chính chủ cũng nôn nao lắm ạ 🫶🏻	1	1311
Wow	1	1312
Z102 - Phòng khám Da liễu Thẩm mỹ  mua công nghệ hả bs Thảo?	1	1313
Tham khảo các chương trình ưu đãi hiện có tại phòng khám Pensilia: https://pensilia.com/chuong-trinh-uu-dai-dang-chac-khoe-da-tuoi-tre/	1	1314
Tham khảo mua hàng tại đây: https://dep24gio.vn/search?type=product&q=kh%E1%BA%A9u%20trang	1	1315
Khẩu trang nhà Pen làm mình thích mê luôn, khỏi lo nắng nóng hay UV gì hết 🥰	1	1316
Có khẩu trang của nhà #Pen thik ghê, ra đường là phải đeo nè ko bị nóng mặt 😍	1	1317
Da đẹp 😍	1	1318
🌟	1	1319
10 đỉm không có nhưng ạ!	1	1320
Hay quá chị ơi	1	1321
"❤️ Chúc Bạn 1 Ngày Mới Tốt Lành Và Tràn Đầy Năng Lượng 
💘 Bạn đang tìm kiếm cơ hội việc làm trong ngành Spa & TMV? 
💑 Nếu vậy, hãy tham gia ngay nhóm Tuyển Dụng Spa TMV ✅ trên Facebook. 
💢 Nơi đây, bạn sẽ tìm thấy công việc phù hợp với bản thân, cũng như cơ hội học hỏi, phát triển và thăng tiến trong sự nghiệp!
👉 Hãy nhanh tay tham gia nhóm để không bỏ lỡ cơ hội 15:45:02
https://www.facebook.com/groups/tuyendungktv"	1	1322
Nhìn gương mặt nhìn cách nói chuyện của bs Thảo rất thật thà. Không giống như quảng cáo	0	1323
Làm cái này chi phí cao ko bác sĩ	1	1324
Làm 1 lần thu gọn đc bn cm Bs	1	1325
Co bi bầm k c	1	1326
Hiệu quả ko bác ơi..?	1	1327
Này mình làm mấy lần mới dc vậy Bác	1	1328
Cận cảnh hình ảnh trước và sau thực hiện.	1	1329
Cho em share nha chị	1	1330
Chuẩn quá chuẩn luôn Bác 🥰🥰🥰🥰	1	1331
❤️🥰	1	1332
❤️	1	1333
cảm ơn nàng hoa hậu nhé	1	1334
GG	1	1335
Thứ 3 chị lên lấy nhân mụn nhe	1	1336
❤️❤️❤️❤️❤️	1	1337
Bác Thảo có nụ cười toả nắng, làm sáng thêm chiếc máy xịn xò	1	1338
Khuyến mãi đến khi nào c	1	1339
Cho e xin chương trình mua 2 tặng 1 ở chi nhánh hcm với ạ	1	1340
Đăng Vân	1	1341
hay quá bs ơi, tháng 8 mình book cái lịch bắn cho đẹp nhé	1	1342
Chi phí Thermage và tiêm HA chi phí là bao nhiêu vậy bác sĩ	0	1343
Nam giới cũng lão hoá da	1	1344
Liệu trình thường kéo dài thời gian bao lâu BS ơi	1	1345
Awesome work👍	1	1346
quá hay bs ơi!	1	1347
😍😍😍😍	1	1348
Nổi bần bật luôn 🥰	1	1349
Em có không	1	1350
Ship nào	1	1351
xinh ha	1	1352
PenTalk sẽ được phát sóng mỗi thứ 6 lúc 20h tại: https://www.youtube.com/@PensiliaClinic	1	1353
Những kỷ niệm khó quên	1	1354
10 đỉm không có nhưng ạ ❣	1	1355
Quá đỉnh luôn !	1	1356
2 bs dễ thương	1	1357
Em nói sao chứ bữa chị bắn Hifu đau thấu trời😢	1	1358
Ultra 4 rồi há :))	1	1359
⭐⭐⭐⭐⭐	1	1360
Chúc mừng Chị/Bạn có tên FB Võ Hồng Hạnh https://www.facebook.com/vohonghanh2010 là người may mắn nhận được quà tặng là 1 suất tiêm cấp ẩm từ PK Pensilia nhé. inbox page để lên lịch hẹn nè ❤	1	1361
🥰🥰🥰🥰🥰	1	1362
Hóng nhận quà 😆	1	1363
tôi thấy hình ảnh BS Phương Thảo đã bị tên lừa đảo post lên Facebook  với  tên Helen Kim Vuong và gửi đi khắp nơi để scam người khác. Hãy cẩn thận	1	1364
🥰❤️❤️❤️❤️	1	1365
Mong nhận được quà từ bs	1	1366
Mong được nhận quà	1	1367
🌸	1	1368
Bác có căng chỉ mũi ko ạ?	0	1369
Em rất mong đuoc nhận quà từ bs ạ	1	1370
❤️❤️❤️	1	1371
❤️❤️❤️❤️	1	1372
chào bs xinh đẹp	1	1373
Mong đươc nhân quà từ bác Thảo	1	1374
Mong nhận được quà từ bác sĩ	1	1375
mong được nhận quà từ bs	1	1376
rất mong nhận được lộc từ bs ạl	1	1377
Chào bác Thảo!	1	1378
❤️	1	1379
C chưa bao giờ nhận được quà từ nhà Pensilia đấy nha!	1	1380
Em mong nhận đc quà lắm ạ 😘😘	1	1381
xin lộc may mắn từ bs ạ	1	1382
E chào bác sĩ ạ	1	1383
Em mong nhận đc quà 💕💕🥰🥰	1	1384
mong nhận được quà của bác sĩ	1	1385
e rất mong nhận được quà của bs	1	1386
Mong được nhận quà từ bác sĩ🥰🥰🥰🥰	1	1387
Mong được nhận quà từ bác Thảo	1	1388
Mong nhận được quà từ bác sĩ.	1	1389
Mong được nhận quà từ Bác Sỹ	1	1390
Bs ơi, lấy tay để cam focus nhé	1	1391
Em nghe có liệu trình Pen young thì cái này như nào ah	1	1392
mong nhận quà từ bs ạ	1	1393
may mắn ơi hãy gọi tên em 1 lần	1	1394
Mong đc nhận quà từ bác sỹ 🥰🥰🥰🥰	1	1395
chị ơi cái Sylfirm khác ntn với Potenza vậy chị	1	1396
Sylfirm với Potenza khác nhau ntn vậy ạ	1	1397
Mong nhận đc quà trẻ hoá da của bs ạ🥰🥰🥰	1	1398
E muốn nhận qa ne bs oi.	1	1399
E có  1miếng nám trên trán phải làm sao bs	1	1400
Nay tặng quà gì vậy bs😀	1	1401
Chao bs	1	1402
Mong đợi nhận được quà từ bác thảo	1	1403
Mong được quà của bác sĩ thảo ạ	1	1404
Tuyệt vời, cảm động	1	1405
Dạ em có chơi vs chị này, mà mấy nay em cứ kêu chỉ lo tap trung tính lương đi á :)))	1	1406
còn chương trình hả shop	1	1407
Lót dép hóng	1	1408
Hóng 😃	1	1409
tuyet vời quá dchi bạn đâu!	1	1410
Tham khảo các sản phẩm kem chống nắng tại https://dep24gio.vn/search?type=product&q=kem%20ch%E1%BB%91ng%20n%E1%BA%AFng	1	1411
Chị nhớ phòng khám bs Thảo dữ lắm luôn rồi mà chưa qua dc	1	1412
Công nghệ xịn xò quá Bác ơi .	1	1413
Quá tuyệt vời. Bs Thảo thiết trình quá hay	1	1414
❤️❤️❤️😘	1	1415
.	1	1416
có nhoe, gặp mấy chị boos bán kem thiên nhiên, kem thảo dược, kem trộn đội lốt ... là sạch 100%, hí hí	1	1417
Bác sĩ dễ thương quá	1	1418
